#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV3532	species	Antithamnionella miharai	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Ceramiaceae	Antithamnionella	Antithamnionella miharai	lca
ASV3536	species	Asterias rubens	Eukaryota	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Asterias	Asterias rubens	best hit
ASV3542	species	Centropages hamatus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Centropagidae	Centropages	Centropages hamatus	lca
ASV3544	species	Tergipes tergipes	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Tergipedidae	Tergipes	Tergipes tergipes	best hit
ASV3545	species	Baetis sp. JMW1	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis sp. JMW1	best hit
ASV3551	species	Chironomidae sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Chironomidae sp. BOLD-2016	best hit
ASV3555	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3558	species	Halichondria bowerbanki	Eukaryota	Porifera	Demospongiae	Suberitida	Halichondriidae	Halichondria	Halichondria bowerbanki	best hit
ASV3564	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	best hit
ASV3567	order	Helotiales	Fungi	Ascomycota	Leotiomycetes	Helotiales	no identification	no identification	no identification	lca
ASV3569	species	Pleuromamma borealis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Pleuromamma	Pleuromamma borealis	lca
ASV3571	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	lca
ASV3581	species	Acinetosporaceae sp. 4 AP-2014	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Acinetosporaceae	unknown genus	Acinetosporaceae sp. 4 AP-2014	best hit
ASV3583	genus	Candidatus Pelagibacter	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV36	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV3600	species	Pacificanthia rotundicollis	Eukaryota	Arthropoda	Insecta	Coleoptera	Cantharidae	Pacificanthia	Pacificanthia rotundicollis	best hit
ASV3605	class	unknown class	Eukaryota	Oomycota	unknown class	no identification	no identification	no identification	no identification	lca
ASV361	species	Polyides rotunda	Eukaryota	Rhodophyta	Florideophyceae	Gigartinales	Polyidaceae	Polyides	Polyides rotunda	best hit
ASV3618	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV3623	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV3630	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV3632	species	Parametriocnemus sp. BOLD:AAI2688	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Parametriocnemus	Parametriocnemus sp. BOLD:AAI2688	best hit
ASV3637	species	Membranipora membranacea	Eukaryota	Bryozoa	Gymnolaemata	Cheilostomatida	Membraniporidae	Membranipora	Membranipora membranacea	best hit
ASV3646	species	Thalassiosira nordenskioeldii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira nordenskioeldii	best hit
ASV3653	species	Ilyonectria sp.	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria sp.	lca
ASV3656	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3668	species	Skeletonema menzelii	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema menzelii	best hit
ASV3676	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV3679	species	Potthastia gaedii	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Potthastia	Potthastia gaedii	best hit
ASV3680	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV3684	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3686	species	Vermamoeba vermiformis	Eukaryota	Tubulinea	Echinamoebida	unknown order	unknown family	Vermamoeba	Vermamoeba vermiformis	best hit
ASV3688	species	Lumbricus terrestris	Eukaryota	Annelida	Clitellata	Crassiclitellata	Lumbricidae	Lumbricus	Lumbricus terrestris	best hit
ASV3691	species	Margalefidinium polykrikoides	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium polykrikoides	best hit
ASV3695	genus	Lamproderma	Eukaryota	Evosea	Eumycetozoa	Stemonitida	Stemonitidae	Lamproderma	no identification	lca
ASV3696	species	Rheotanytarsus pellucidus	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Rheotanytarsus	Rheotanytarsus pellucidus	best hit
ASV370	family	Discinellaceae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Discinellaceae	no identification	no identification	lca
ASV3700	species	Gonionemus sp. IC1_AGC0595	Eukaryota	Cnidaria	Hydrozoa	Limnomedusae	Olindiidae	Gonionemus	Gonionemus sp. IC1_AGC0595	best hit
ASV3708	class	Sordariomycetes	Fungi	Ascomycota	Sordariomycetes	no identification	no identification	no identification	no identification	lca
ASV3716	genus	Candidatus Pelagibacter	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV3721	species	Auxis rochei	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei	best hit
ASV3723	species	Ophiopholis aculeata	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiactidae	Ophiopholis	Ophiopholis aculeata	best hit
ASV3725	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV3727	species	Diplosphaera sundellii	Viridiplantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Stichococcaceae	Diplosphaera	Diplosphaera sundellii	best hit
ASV3729	genus	Phaeocystis	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	no identification	lca
ASV373	species	Prosimulium arvum	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	Prosimulium	Prosimulium arvum	best hit
ASV3751	species	Paracalanidae sp. Para1GSL26	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	unknown genus	Paracalanidae sp. Para1GSL26	lca
ASV3752	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV3757	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV3759	genus	Olleya	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Olleya	no identification	lca
ASV376	species	Copromyxa flindersi	Eukaryota	Tubulinea	Elardia	Euamoebida	unknown family	Copromyxa	Copromyxa flindersi	best hit
ASV3761	species	Osmerus mordax	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus	Osmerus mordax	best hit
ASV3764	species	Candidatus Pelagibacter sp. IMCC9063	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. IMCC9063	best hit
ASV3765	species	Hematodinium sp.	Eukaryota	Dinophyceae	Dinophyceae	Syndiniales	Syndiniaceae	Hematodinium	Hematodinium sp.	best hit
ASV377	species	Pseudocalanus moultoni	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni	best hit
ASV3773	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3777	order	Helotiales	Fungi	Ascomycota	Leotiomycetes	Helotiales	no identification	no identification	no identification	lca
ASV378	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV3785	species	Cryptoperidiniopsis sp. CCMP2784	Eukaryota	Dinophyceae	Dinophyceae	Peridiniales	Pfiesteriaceae	Cryptoperidiniopsis	Cryptoperidiniopsis sp. CCMP2784	best hit
ASV3787	species	Tipula sp. BOLD:AAA4260	Eukaryota	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula sp. BOLD:AAA4260	best hit
ASV3797	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV3798	family	Chironomidae	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	no identification	no identification	lca
ASV38	genus	Skeletonema	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	no identification	lca
ASV380	species	Homo sapiens	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	best hit
ASV3800	family	Pythiaceae	Eukaryota	Oomycota	unknown class	Pythiales	Pythiaceae	no identification	no identification	lca
ASV3802	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV3815	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3823	species	Eudesme borealis	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Chordariaceae	Eudesme	Eudesme borealis	best hit
ASV383	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV384	species	Thalassionema nitzschioides	Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema nitzschioides	lca
ASV3846	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3851	species	Nicolea zostericola	Eukaryota	Annelida	Polychaeta	Terebellida	Terebellidae	Nicolea	Nicolea zostericola	best hit
ASV3853	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV3863	species	Terebellides sp. ZMBN 116432	Eukaryota	Annelida	Polychaeta	Terebellida	Trichobranchidae	Terebellides	Terebellides sp. ZMBN 116432	best hit
ASV3874	genus	Leohumicola	Fungi	Ascomycota	Leotiomycetes	unknown order	unknown family	Leohumicola	no identification	lca
ASV3877	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV3880	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3883	species	Spiophanes cf. kroyeri VVP-2020	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	Spiophanes	Spiophanes cf. kroyeri VVP-2020	best hit
ASV3886	species	Paracalanus sp. F AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. F AC-2013	best hit
ASV3894	family	Pythiaceae	Eukaryota	Oomycota	unknown class	Pythiales	Pythiaceae	no identification	no identification	lca
ASV3896	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV3905	species	Suberites sp.	Eukaryota	Porifera	Demospongiae	Suberitida	Suberitidae	Suberites	Suberites sp.	best hit
ASV3906	species	Protosuberites sp.	Eukaryota	Porifera	Demospongiae	Suberitida	Suberitidae	Protosuberites	Protosuberites sp.	best hit
ASV3907	species	Cladosporium bruhnei	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium bruhnei	best hit
ASV3909	family	Pythiaceae	Eukaryota	Oomycota	unknown class	Pythiales	Pythiaceae	no identification	no identification	lca
ASV3914	species	Leptodiaptomus minutus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Diaptomidae	Leptodiaptomus	Leptodiaptomus minutus	best hit
ASV3927	species	Calanus finmarchicus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus finmarchicus	best hit
ASV393	genus	Diamesa	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	Diamesa	no identification	lca
ASV3945	species	Canis lupus familiaris	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus familiaris	best hit
ASV395	species	Nothria conchylega	Eukaryota	Annelida	Polychaeta	Eunicida	Onuphidae	Nothria	Nothria conchylega	best hit
ASV3956	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	lca
ASV3957	class	unknown class	Eukaryota	Oomycota	unknown class	no identification	no identification	no identification	no identification	lca
ASV3959	species	Lepidostoma sp. BIOUG01	Eukaryota	Arthropoda	Insecta	Trichoptera	Lepidostomatidae	Lepidostoma	Lepidostoma sp. BIOUG01	best hit
ASV3961	species	Homo sapiens	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	best hit
ASV3964	genus	Amphiura	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	no identification	lca
ASV3969	kingdom	Eukaryota	Eukaryota	no identification	no identification	no identification	no identification	no identification	no identification	lca
ASV397	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV3977	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV398	species	Cladosporium herbarum	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium herbarum	lca
ASV3983	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV3985	species	Jassa marmorata	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Ischyroceridae	Jassa	Jassa marmorata	best hit
ASV3988	species	Fundulus heteroclitus	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus heteroclitus	best hit
ASV3990	species	Pycnopsyche nr. lepida CBCAD062-10	Eukaryota	Arthropoda	Insecta	Trichoptera	Limnephilidae	Pycnopsyche	Pycnopsyche nr. lepida CBCAD062-10	best hit
ASV3993	species	Chironomidae sp. BOLD-2016	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Chironomidae sp. BOLD-2016	best hit
ASV4	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	best hit
ASV4001	species	Amphinemura wui	Eukaryota	Arthropoda	Insecta	Plecoptera	Nemouridae	Amphinemura	Amphinemura wui	best hit
ASV4048	genus	Pseudocalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	no identification	lca
ASV4052	genus	Molpadia	Eukaryota	Echinodermata	Holothuroidea	Molpadida	Molpadiidae	Molpadia	no identification	lca
ASV4060	species	Metridia longa	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia longa	best hit
ASV4070	species	Pythium subutonaiense	Eukaryota	Oomycota	unknown class	Pythiales	Pythiaceae	Pythium	Pythium subutonaiense	best hit
ASV4073	species	Bathycoccus prasinos	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	lca
ASV4077	species	Mytilus edulis	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus edulis	best hit
ASV408	species	Scytosiphon lomentaria	Eukaryota	Phaeophyceae	Phaeophyceae	Ectocarpales	Scytosiphonaceae	Scytosiphon	Scytosiphon lomentaria	best hit
ASV4085	species	Ephemerella invaria	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Ephemerella	Ephemerella invaria	best hit
ASV4087	species	Gasterosteus aculeatus	Eukaryota	Chordata	Actinopteri	Perciformes	Gasterosteidae	Gasterosteus	Gasterosteus aculeatus	best hit
ASV4102	species	Metridium senile	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Metridiidae	Metridium	Metridium senile	best hit
ASV4106	species	Emiliania huxleyi	Eukaryota	Haptophyta	unknown class	Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	best hit
ASV411	species	Paracalanidae sp. Para1GSL26	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	unknown genus	Paracalanidae sp. Para1GSL26	best hit
ASV4115	species	Pleuromamma borealis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Pleuromamma	Pleuromamma borealis	lca
ASV4118	class	Dinophyceae	Eukaryota	Dinophyceae	Dinophyceae	no identification	no identification	no identification	no identification	lca
ASV4121	species	Cladosporium bruhnei	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium bruhnei	best hit
ASV4124	species	Cylindrotheca closterium	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	lca
ASV4133	species	Synchaeta gyrina	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	Synchaeta gyrina	lca
ASV4136	genus	Flavobacterium	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	no identification	lca
ASV4138	species	uncultured Kareniaceae	Eukaryota	Dinophyceae	Dinophyceae	Gymnodiniales	Kareniaceae	unknown genus	uncultured Kareniaceae	best hit
ASV4148	species	Metridia longa	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia longa	lca
ASV415	species	Oithona similis	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	Oithona similis	best hit
ASV4153	species	Orthocladiinae sp. BIOUG31101-E11	Eukaryota	Arthropoda	Insecta	Diptera	Chironomidae	unknown genus	Orthocladiinae sp. BIOUG31101-E11	best hit
ASV4155	species	Micromonas pusilla	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla	lca
ASV4166	species	Phaeocystis globosa	Eukaryota	Haptophyta	unknown class	Phaeocystales	Phaeocystaceae	Phaeocystis	Phaeocystis globosa	best hit
ASV4170	species	Ereynetidae gen. sp. AD1086	Eukaryota	Arthropoda	Arachnida	Trombidiformes	Ereynetidae	unknown genus	Ereynetidae gen. sp. AD1086	lca
ASV4172	genus	Candidatus Pelagibacter	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Candidatus Pelagibacterales	Candidatus Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV4174	phylum	Ascomycota	Fungi	Ascomycota	no identification	no identification	no identification	no identification	no identification	lca
ASV4175	class	Leotiomycetes	Fungi	Ascomycota	Leotiomycetes	no identification	no identification	no identification	no identification	lca
ASV418	species	Pseudocalanus moultoni	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus moultoni	best hit
ASV4180	order	Helotiales	Fungi	Ascomycota	Leotiomycetes	Helotiales	no identification	no identification	no identification	lca
ASV4183	species	Mytilus sp. MT1	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus sp. MT1	best hit
ASV4186	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV4190	species	Ameletus subnotatus	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ameletidae	Ameletus	Ameletus subnotatus	lca
